date,geo_region,channel,spend,impressions,clicks
2025-09-25,US-East,Google_Search,1462.22,57600,1152
2025-09-25,US-East,Meta_IG,757.57,25150,503
2025-09-25,US-East,TikTok,1314.7,33850,677
2025-09-25,US-West,Google_Search,1404.5,58450,1169
2025-09-25,US-West,Meta_IG,1727.36,129250,2585
2025-09-25,US-West,TikTok,1645.57,76400,1528
2025-09-25,US-Midwest,Google_Search,943.42,64250,1285
2025-09-25,US-Midwest,Meta_IG,979.12,62850,1257
2025-09-25,US-Midwest,TikTok,1731.82,133750,2675
2025-09-25,EU-West,Google_Search,1935.39,85400,1708
2025-09-25,EU-West,Meta_IG,1695.52,80150,1603
2025-09-25,EU-West,TikTok,602.24,22100,442
2025-09-25,APAC-North,Google_Search,1690.96,82450,1649
2025-09-25,APAC-North,Meta_IG,1412.59,67950,1359
2025-09-25,APAC-North,TikTok,1125.66,39500,790
2025-09-26,US-East,Google_Search,1769.25,73000,1460
2025-09-26,US-East,Meta_IG,1114.02,101350,2027
2025-09-26,US-East,TikTok,1859.44,49050,981
2025-09-26,US-West,Google_Search,1796.88,72700,1454
2025-09-26,US-West,Meta_IG,656.32,21550,431
2025-09-26,US-West,TikTok,1222.68,41800,836
2025-09-26,US-Midwest,Google_Search,709.36,38750,775
2025-09-26,US-Midwest,Meta_IG,857.97,39150,783
2025-09-26,US-Midwest,TikTok,1008.81,71800,1436
2025-09-26,EU-West,Google_Search,653.31,17450,349
2025-09-26,EU-West,Meta_IG,1541.65,46900,938
2025-09-26,EU-West,TikTok,1456.71,41650,833
2025-09-26,APAC-North,Google_Search,1220.97,35750,715
2025-09-26,APAC-North,Meta_IG,1402.39,41800,836
2025-09-26,APAC-North,TikTok,1587.15,45500,910
2025-09-27,US-East,Google_Search,1973.09,57150,1143
2025-09-27,US-East,Meta_IG,552.01,22650,453
2025-09-27,US-East,TikTok,1193.11,29900,598
2025-09-27,US-West,Google_Search,952.46,31000,620
2025-09-27,US-West,Meta_IG,1120.38,37350,747
2025-09-27,US-West,TikTok,818.63,29050,581
2025-09-27,US-Midwest,Google_Search,1166.15,53350,1067
2025-09-27,US-Midwest,Meta_IG,1736.4,46000,920
2025-09-27,US-Midwest,TikTok,1021.64,42900,858
2025-09-27,EU-West,Google_Search,1236.41,41550,831
2025-09-27,EU-West,Meta_IG,1261.3,56450,1129
2025-09-27,EU-West,TikTok,1682.86,53100,1062
2025-09-27,APAC-North,Google_Search,1040.6,34850,697
2025-09-27,APAC-North,Meta_IG,1364.48,40050,801
2025-09-27,APAC-North,TikTok,509.77,21700,434
2025-09-28,US-East,Google_Search,942.08,49150,983
2025-09-28,US-East,Meta_IG,1346.75,98700,1974
2025-09-28,US-East,TikTok,648.54,31700,634
2025-09-28,US-West,Google_Search,841.17,29000,580
2025-09-28,US-West,Meta_IG,1629.95,75050,1501
2025-09-28,US-West,TikTok,570.46,15850,317
2025-09-28,US-Midwest,Google_Search,1431.89,61150,1223
2025-09-28,US-Midwest,Meta_IG,1190.8,39600,792
2025-09-28,US-Midwest,TikTok,1400.92,75900,1518
2025-09-28,EU-West,Google_Search,1465.3,125200,2504
2025-09-28,EU-West,Meta_IG,1040.38,27950,559
2025-09-28,EU-West,TikTok,849.88,37600,752
2025-09-28,APAC-North,Google_Search,1321.6,59150,1183
2025-09-28,APAC-North,Meta_IG,1812.61,118900,2378
2025-09-28,APAC-North,TikTok,986.52,43850,877
2025-09-29,US-East,Google_Search,1938.47,55950,1119
2025-09-29,US-East,Meta_IG,1220.85,63250,1265
2025-09-29,US-East,TikTok,1995.46,50350,1007
2025-09-29,US-West,Google_Search,1325.58,51700,1034
2025-09-29,US-West,Meta_IG,1412.65,44650,893
2025-09-29,US-West,TikTok,1259.96,94700,1894
2025-09-29,US-Midwest,Google_Search,1330.42,45500,910
2025-09-29,US-Midwest,Meta_IG,1421.53,75950,1519
2025-09-29,US-Midwest,TikTok,1776.65,87700,1754
2025-09-29,EU-West,Google_Search,744.16,49000,980
2025-09-29,EU-West,Meta_IG,1906.44,59050,1181
2025-09-29,EU-West,TikTok,1728.29,60050,1201
2025-09-29,APAC-North,Google_Search,655.77,30850,617
2025-09-29,APAC-North,Meta_IG,624.58,20500,410
2025-09-29,APAC-North,TikTok,1754.78,58050,1161
2025-09-30,US-East,Google_Search,1003.59,73150,1463
2025-09-30,US-East,Meta_IG,1001.16,25200,504
2025-09-30,US-East,TikTok,1623.61,66350,1327
2025-09-30,US-West,Google_Search,1620.06,72450,1449
2025-09-30,US-West,Meta_IG,974.61,54550,1091
2025-09-30,US-West,TikTok,1664.39,60950,1219
2025-09-30,US-Midwest,Google_Search,1968.98,85400,1708
2025-09-30,US-Midwest,Meta_IG,1148.19,36000,720
2025-09-30,US-Midwest,TikTok,1325.38,44250,885
2025-09-30,EU-West,Google_Search,1650.95,161000,3220
2025-09-30,EU-West,Meta_IG,1887.96,47300,946
2025-09-30,EU-West,TikTok,604.0,27100,542
2025-09-30,APAC-North,Google_Search,642.44,27350,547
2025-09-30,APAC-North,Meta_IG,1986.51,123050,2461
2025-09-30,APAC-North,TikTok,1421.62,41900,838
2025-10-01,US-East,Google_Search,1997.92,177700,3554
2025-10-01,US-East,Meta_IG,1173.86,45900,918
2025-10-01,US-East,TikTok,1189.97,37900,758
2025-10-01,US-West,Google_Search,1457.59,37500,750
2025-10-01,US-West,Meta_IG,1411.5,78600,1572
2025-10-01,US-West,TikTok,1811.47,83950,1679
2025-10-01,US-Midwest,Google_Search,1849.93,65900,1318
2025-10-01,US-Midwest,Meta_IG,1905.48,69300,1386
2025-10-01,US-Midwest,TikTok,1371.34,37950,759
2025-10-01,EU-West,Google_Search,1003.45,28900,578
2025-10-01,EU-West,Meta_IG,1742.51,63150,1263
2025-10-01,EU-West,TikTok,1586.4,66300,1326
2025-10-01,APAC-North,Google_Search,1629.83,74300,1486
2025-10-01,APAC-North,Meta_IG,1838.2,171200,3424
2025-10-01,APAC-North,TikTok,1558.15,99800,1996
2025-10-02,US-East,Google_Search,1262.28,80500,1610
2025-10-02,US-East,Meta_IG,1544.49,53900,1078
2025-10-02,US-East,TikTok,1428.56,39650,793
2025-10-02,US-West,Google_Search,1531.99,69300,1386
2025-10-02,US-West,Meta_IG,1068.83,57800,1156
2025-10-02,US-West,TikTok,1615.3,60200,1204
2025-10-02,US-Midwest,Google_Search,1501.77,107200,2144
2025-10-02,US-Midwest,Meta_IG,592.59,15050,301
2025-10-02,US-Midwest,TikTok,797.68,56400,1128
2025-10-02,EU-West,Google_Search,1671.11,51500,1030
2025-10-02,EU-West,Meta_IG,517.38,34850,697
2025-10-02,EU-West,TikTok,513.46,29700,594
2025-10-02,APAC-North,Google_Search,846.19,70600,1412
2025-10-02,APAC-North,Meta_IG,924.88,63000,1260
2025-10-02,APAC-North,TikTok,728.38,59300,1186
2025-10-03,US-East,Google_Search,1941.82,79350,1587
2025-10-03,US-East,Meta_IG,527.93,32550,651
2025-10-03,US-East,TikTok,871.79,38600,772
2025-10-03,US-West,Google_Search,906.61,47500,950
2025-10-03,US-West,Meta_IG,1622.93,42200,844
2025-10-03,US-West,TikTok,1835.53,70700,1414
2025-10-03,US-Midwest,Google_Search,708.36,29750,595
2025-10-03,US-Midwest,Meta_IG,667.91,18650,373
2025-10-03,US-Midwest,TikTok,967.53,94700,1894
2025-10-03,EU-West,Google_Search,828.59,58650,1173
2025-10-03,EU-West,Meta_IG,1448.47,105650,2113
2025-10-03,EU-West,TikTok,1225.21,41150,823
2025-10-03,APAC-North,Google_Search,908.39,26400,528
2025-10-03,APAC-North,Meta_IG,1516.95,56500,1130
2025-10-03,APAC-North,TikTok,519.88,19850,397
2025-10-04,US-East,Google_Search,1384.61,132150,2643
2025-10-04,US-East,Meta_IG,1465.01,53700,1074
2025-10-04,US-East,TikTok,1275.75,54550,1091
2025-10-04,US-West,Google_Search,817.82,49100,982
2025-10-04,US-West,Meta_IG,530.84,16800,336
2025-10-04,US-West,TikTok,512.5,43800,876
2025-10-04,US-Midwest,Google_Search,680.22,18100,362
2025-10-04,US-Midwest,Meta_IG,954.76,44900,898
2025-10-04,US-Midwest,TikTok,1294.83,33200,664
2025-10-04,EU-West,Google_Search,1497.86,40300,806
2025-10-04,EU-West,Meta_IG,856.91,45050,901
2025-10-04,EU-West,TikTok,1163.78,85400,1708
2025-10-04,APAC-North,Google_Search,1633.37,47550,951
2025-10-04,APAC-North,Meta_IG,1020.16,66450,1329
2025-10-04,APAC-North,TikTok,1255.91,41000,820
2025-10-05,US-East,Google_Search,1795.37,91050,1821
2025-10-05,US-East,Meta_IG,965.37,37500,750
2025-10-05,US-East,TikTok,798.48,49350,987
2025-10-05,US-West,Google_Search,1990.3,101350,2027
2025-10-05,US-West,Meta_IG,638.07,31050,621
2025-10-05,US-West,TikTok,1198.27,36200,724
2025-10-05,US-Midwest,Google_Search,1382.67,36000,720
2025-10-05,US-Midwest,Meta_IG,1823.12,91900,1838
2025-10-05,US-Midwest,TikTok,765.45,22250,445
2025-10-05,EU-West,Google_Search,1290.83,36650,733
2025-10-05,EU-West,Meta_IG,1416.23,49300,986
2025-10-05,EU-West,TikTok,1375.02,57850,1157
2025-10-05,APAC-North,Google_Search,1692.9,66450,1329
2025-10-05,APAC-North,Meta_IG,1498.98,50150,1003
2025-10-05,APAC-North,TikTok,1527.47,124400,2488
2025-10-06,US-East,Google_Search,1129.27,36750,735
2025-10-06,US-East,Meta_IG,895.59,31200,624
2025-10-06,US-East,TikTok,1158.29,34950,699
2025-10-06,US-West,Google_Search,618.15,26350,527
2025-10-06,US-West,Meta_IG,581.35,20550,411
2025-10-06,US-West,TikTok,1002.79,32200,644
2025-10-06,US-Midwest,Google_Search,1135.08,97900,1958
2025-10-06,US-Midwest,Meta_IG,1803.01,65550,1311
2025-10-06,US-Midwest,TikTok,972.74,47050,941
2025-10-06,EU-West,Google_Search,815.39,64600,1292
2025-10-06,EU-West,Meta_IG,1314.37,39950,799
2025-10-06,EU-West,TikTok,1917.72,56350,1127
2025-10-06,APAC-North,Google_Search,1906.94,109500,2190
2025-10-06,APAC-North,Meta_IG,1820.12,101300,2026
2025-10-06,APAC-North,TikTok,1119.72,31300,626
2025-10-07,US-East,Google_Search,1711.06,164550,3291
2025-10-07,US-East,Meta_IG,1586.87,101550,2031
2025-10-07,US-East,TikTok,1204.52,39900,798
2025-10-07,US-West,Google_Search,586.79,30300,606
2025-10-07,US-West,Meta_IG,1517.03,59750,1195
2025-10-07,US-West,TikTok,519.69,13200,264
2025-10-07,US-Midwest,Google_Search,882.33,23300,466
2025-10-07,US-Midwest,Meta_IG,1381.07,47200,944
2025-10-07,US-Midwest,TikTok,964.75,40050,801
2025-10-07,EU-West,Google_Search,1009.83,30750,615
2025-10-07,EU-West,Meta_IG,714.57,63150,1263
2025-10-07,EU-West,TikTok,927.57,27800,556
2025-10-07,APAC-North,Google_Search,1658.9,115650,2313
2025-10-07,APAC-North,Meta_IG,1648.16,75000,1500
2025-10-07,APAC-North,TikTok,1702.77,123600,2472
2025-10-08,US-East,Google_Search,1476.83,37200,744
2025-10-08,US-East,Meta_IG,1667.67,132050,2641
2025-10-08,US-East,TikTok,1172.26,32100,642
2025-10-08,US-West,Google_Search,1937.01,94550,1891
2025-10-08,US-West,Meta_IG,1215.28,59850,1197
2025-10-08,US-West,TikTok,899.94,23400,468
2025-10-08,US-Midwest,Google_Search,1384.26,55050,1101
2025-10-08,US-Midwest,Meta_IG,1821.97,140900,2818
2025-10-08,US-Midwest,TikTok,1212.65,50400,1008
2025-10-08,EU-West,Google_Search,1038.83,28450,569
2025-10-08,EU-West,Meta_IG,869.73,26600,532
2025-10-08,EU-West,TikTok,1904.57,111250,2225
2025-10-08,APAC-North,Google_Search,1903.09,125800,2516
2025-10-08,APAC-North,Meta_IG,1547.24,50850,1017
2025-10-08,APAC-North,TikTok,1138.21,53050,1061
2025-10-09,US-East,Google_Search,1942.98,66850,1337
2025-10-09,US-East,Meta_IG,673.2,27150,543
2025-10-09,US-East,TikTok,1869.62,48950,979
2025-10-09,US-West,Google_Search,1832.01,71050,1421
2025-10-09,US-West,Meta_IG,1369.0,58300,1166
2025-10-09,US-West,TikTok,565.38,21100,422
2025-10-09,US-Midwest,Google_Search,1497.85,73200,1464
2025-10-09,US-Midwest,Meta_IG,986.69,30800,616
2025-10-09,US-Midwest,TikTok,945.97,30050,601
2025-10-09,EU-West,Google_Search,500.83,38750,775
2025-10-09,EU-West,Meta_IG,802.65,39100,782
2025-10-09,EU-West,TikTok,1701.13,46500,930
2025-10-09,APAC-North,Google_Search,1741.91,53300,1066
2025-10-09,APAC-North,Meta_IG,1244.7,51600,1032
2025-10-09,APAC-North,TikTok,1851.7,87850,1757
2025-10-10,US-East,Google_Search,584.66,29700,594
2025-10-10,US-East,Meta_IG,814.63,70950,1419
2025-10-10,US-East,TikTok,1236.91,38650,773
2025-10-10,US-West,Google_Search,1577.65,56350,1127
2025-10-10,US-West,Meta_IG,1812.86,57900,1158
2025-10-10,US-West,TikTok,611.12,30350,607
2025-10-10,US-Midwest,Google_Search,1794.61,126500,2530
2025-10-10,US-Midwest,Meta_IG,1546.26,44150,883
2025-10-10,US-Midwest,TikTok,1063.66,48500,970
2025-10-10,EU-West,Google_Search,1459.77,40600,812
2025-10-10,EU-West,Meta_IG,1412.84,88150,1763
2025-10-10,EU-West,TikTok,902.76,30800,616
2025-10-10,APAC-North,Google_Search,1936.91,95050,1901
2025-10-10,APAC-North,Meta_IG,1238.91,42400,848
2025-10-10,APAC-North,TikTok,584.35,19250,385
2025-10-11,US-East,Google_Search,1257.17,69400,1388
2025-10-11,US-East,Meta_IG,1022.51,51350,1027
2025-10-11,US-East,TikTok,1226.36,49800,996
2025-10-11,US-West,Google_Search,918.48,35700,714
2025-10-11,US-West,Meta_IG,1454.88,42500,850
2025-10-11,US-West,TikTok,1079.5,97500,1950
2025-10-11,US-Midwest,Google_Search,966.34,31100,622
2025-10-11,US-Midwest,Meta_IG,586.74,38250,765
2025-10-11,US-Midwest,TikTok,1078.18,50900,1018
2025-10-11,EU-West,Google_Search,958.97,30050,601
2025-10-11,EU-West,Meta_IG,574.72,34050,681
2025-10-11,EU-West,TikTok,1921.92,61950,1239
2025-10-11,APAC-North,Google_Search,1005.15,69300,1386
2025-10-11,APAC-North,Meta_IG,1216.9,49400,988
2025-10-11,APAC-North,TikTok,1931.6,66100,1322
2025-10-12,US-East,Google_Search,1020.45,26050,521
2025-10-12,US-East,Meta_IG,772.73,50900,1018
2025-10-12,US-East,TikTok,1989.28,119550,2391
2025-10-12,US-West,Google_Search,1126.88,57450,1149
2025-10-12,US-West,Meta_IG,1861.62,75450,1509
2025-10-12,US-West,TikTok,507.18,25100,502
2025-10-12,US-Midwest,Google_Search,1664.75,98600,1972
2025-10-12,US-Midwest,Meta_IG,1366.19,36350,727
2025-10-12,US-Midwest,TikTok,1307.54,45800,916
2025-10-12,EU-West,Google_Search,1966.94,150800,3016
2025-10-12,EU-West,Meta_IG,862.79,47400,948
2025-10-12,EU-West,TikTok,890.39,24500,490
2025-10-12,APAC-North,Google_Search,900.05,33250,665
2025-10-12,APAC-North,Meta_IG,1349.58,107850,2157
2025-10-12,APAC-North,TikTok,1309.13,33600,672
2025-10-13,US-East,Google_Search,1563.21,72200,1444
2025-10-13,US-East,Meta_IG,601.07,47250,945
2025-10-13,US-East,TikTok,1638.62,134750,2695
2025-10-13,US-West,Google_Search,1789.23,174250,3485
2025-10-13,US-West,Meta_IG,517.7,45150,903
2025-10-13,US-West,TikTok,595.6,39750,795
2025-10-13,US-Midwest,Google_Search,623.61,31950,639
2025-10-13,US-Midwest,Meta_IG,1913.86,110900,2218
2025-10-13,US-Midwest,TikTok,640.2,57700,1154
2025-10-13,EU-West,Google_Search,1290.72,32700,654
2025-10-13,EU-West,Meta_IG,639.86,28550,571
2025-10-13,EU-West,TikTok,671.76,25750,515
2025-10-13,APAC-North,Google_Search,1278.18,83700,1674
2025-10-13,APAC-North,Meta_IG,1970.69,149650,2993
2025-10-13,APAC-North,TikTok,798.76,39200,784
2025-10-14,US-East,Google_Search,1599.29,53650,1073
2025-10-14,US-East,Meta_IG,1692.36,98500,1970
2025-10-14,US-East,TikTok,893.31,30550,611
2025-10-14,US-West,Google_Search,1868.7,58700,1174
2025-10-14,US-West,Meta_IG,856.57,21700,434
2025-10-14,US-West,TikTok,1231.47,66250,1325
2025-10-14,US-Midwest,Google_Search,1606.73,42000,840
2025-10-14,US-Midwest,Meta_IG,1729.97,49900,998
2025-10-14,US-Midwest,TikTok,1852.05,71250,1425
2025-10-14,EU-West,Google_Search,1947.48,147850,2957
2025-10-14,EU-West,Meta_IG,629.59,30050,601
2025-10-14,EU-West,TikTok,1732.09,108750,2175
2025-10-14,APAC-North,Google_Search,1119.79,32900,658
2025-10-14,APAC-North,Meta_IG,1798.08,103950,2079
2025-10-14,APAC-North,TikTok,1117.62,32950,659
2025-10-15,US-East,Google_Search,799.76,71850,1437
2025-10-15,US-East,Meta_IG,1108.08,80350,1607
2025-10-15,US-East,TikTok,1192.65,75300,1506
2025-10-15,US-West,Google_Search,895.66,55450,1109
2025-10-15,US-West,Meta_IG,940.68,37100,742
2025-10-15,US-West,TikTok,1663.47,59700,1194
2025-10-15,US-Midwest,Google_Search,1648.15,72700,1454
2025-10-15,US-Midwest,Meta_IG,601.15,31300,626
2025-10-15,US-Midwest,TikTok,1565.13,84350,1687
2025-10-15,EU-West,Google_Search,1284.77,102750,2055
2025-10-15,EU-West,Meta_IG,1665.41,66600,1332
2025-10-15,EU-West,TikTok,1436.65,72700,1454
2025-10-15,APAC-North,Google_Search,872.23,24000,480
2025-10-15,APAC-North,Meta_IG,1289.38,35500,710
2025-10-15,APAC-North,TikTok,1461.72,47600,952
2025-10-16,US-East,Google_Search,1972.7,190850,3817
2025-10-16,US-East,Meta_IG,780.66,21050,421
2025-10-16,US-East,TikTok,1857.0,182850,3657
2025-10-16,US-West,Google_Search,1900.51,104700,2094
2025-10-16,US-West,Meta_IG,1098.94,107450,2149
2025-10-16,US-West,TikTok,1111.54,28700,574
2025-10-16,US-Midwest,Google_Search,1440.17,38750,775
2025-10-16,US-Midwest,Meta_IG,836.51,56650,1133
2025-10-16,US-Midwest,TikTok,1705.9,57000,1140
2025-10-16,EU-West,Google_Search,546.08,19100,382
2025-10-16,EU-West,Meta_IG,1927.46,60300,1206
2025-10-16,EU-West,TikTok,663.39,44100,882
2025-10-16,APAC-North,Google_Search,510.39,21400,428
2025-10-16,APAC-North,Meta_IG,1956.25,54900,1098
2025-10-16,APAC-North,TikTok,880.16,25700,514
2025-10-17,US-East,Google_Search,1133.66,35750,715
2025-10-17,US-East,Meta_IG,1073.34,53400,1068
2025-10-17,US-East,TikTok,629.97,26900,538
2025-10-17,US-West,Google_Search,1225.19,105300,2106
2025-10-17,US-West,Meta_IG,1249.85,115750,2315
2025-10-17,US-West,TikTok,1986.29,68400,1368
2025-10-17,US-Midwest,Google_Search,807.46,21950,439
2025-10-17,US-Midwest,Meta_IG,1875.0,65950,1319
2025-10-17,US-Midwest,TikTok,898.7,29100,582
2025-10-17,EU-West,Google_Search,521.95,25800,516
2025-10-17,EU-West,Meta_IG,1845.99,46550,931
2025-10-17,EU-West,TikTok,857.23,27300,546
2025-10-17,APAC-North,Google_Search,1907.42,163850,3277
2025-10-17,APAC-North,Meta_IG,858.69,64950,1299
2025-10-17,APAC-North,TikTok,1761.91,103550,2071
2025-10-18,US-East,Google_Search,1301.24,35950,719
2025-10-18,US-East,Meta_IG,1539.4,51500,1030
2025-10-18,US-East,TikTok,1551.95,40900,818
2025-10-18,US-West,Google_Search,1895.19,123050,2461
2025-10-18,US-West,Meta_IG,619.02,16250,325
2025-10-18,US-West,TikTok,1171.35,85300,1706
2025-10-18,US-Midwest,Google_Search,1391.6,40600,812
2025-10-18,US-Midwest,Meta_IG,694.35,17950,359
2025-10-18,US-Midwest,TikTok,1063.12,57600,1152
2025-10-18,EU-West,Google_Search,1480.11,54850,1097
2025-10-18,EU-West,Meta_IG,1160.54,67500,1350
2025-10-18,EU-West,TikTok,586.58,38200,764
2025-10-18,APAC-North,Google_Search,1666.0,114550,2291
2025-10-18,APAC-North,Meta_IG,654.47,24750,495
2025-10-18,APAC-North,TikTok,1664.81,44250,885
2025-10-19,US-East,Google_Search,994.85,28900,578
2025-10-19,US-East,Meta_IG,1967.72,51550,1031
2025-10-19,US-East,TikTok,1991.06,108400,2168
2025-10-19,US-West,Google_Search,1173.59,37150,743
2025-10-19,US-West,Meta_IG,1742.43,89850,1797
2025-10-19,US-West,TikTok,1299.69,52650,1053
2025-10-19,US-Midwest,Google_Search,1602.85,54800,1096
2025-10-19,US-Midwest,Meta_IG,874.8,38450,769
2025-10-19,US-Midwest,TikTok,1792.66,55650,1113
2025-10-19,EU-West,Google_Search,573.56,37850,757
2025-10-19,EU-West,Meta_IG,576.76,14600,292
2025-10-19,EU-West,TikTok,1460.76,49900,998
2025-10-19,APAC-North,Google_Search,1529.8,114800,2296
2025-10-19,APAC-North,Meta_IG,1128.88,31900,638
2025-10-19,APAC-North,TikTok,1887.41,64950,1299
2025-10-20,US-East,Google_Search,713.4,17850,357
2025-10-20,US-East,Meta_IG,1820.62,128350,2567
2025-10-20,US-East,TikTok,1627.62,86750,1735
2025-10-20,US-West,Google_Search,1577.15,49150,983
2025-10-20,US-West,Meta_IG,1947.9,86400,1728
2025-10-20,US-West,TikTok,1196.41,44950,899
2025-10-20,US-Midwest,Google_Search,1548.19,99200,1984
2025-10-20,US-Midwest,Meta_IG,1257.07,105650,2113
2025-10-20,US-Midwest,TikTok,1410.68,43900,878
2025-10-20,EU-West,Google_Search,528.25,20450,409
2025-10-20,EU-West,Meta_IG,641.13,17350,347
2025-10-20,EU-West,TikTok,1029.05,26000,520
2025-10-20,APAC-North,Google_Search,1535.92,77350,1547
2025-10-20,APAC-North,Meta_IG,833.52,57550,1151
2025-10-20,APAC-North,TikTok,1027.74,26450,529
2025-10-21,US-East,Google_Search,965.28,35200,704
2025-10-21,US-East,Meta_IG,1021.37,53850,1077
2025-10-21,US-East,TikTok,1746.82,50700,1014
2025-10-21,US-West,Google_Search,1220.77,32200,644
2025-10-21,US-West,Meta_IG,520.13,31450,629
2025-10-21,US-West,TikTok,1773.52,126750,2535
2025-10-21,US-Midwest,Google_Search,1083.82,41550,831
2025-10-21,US-Midwest,Meta_IG,1963.25,88950,1779
2025-10-21,US-Midwest,TikTok,843.02,22850,457
2025-10-21,EU-West,Google_Search,1374.94,46400,928
2025-10-21,EU-West,Meta_IG,1867.97,48450,969
2025-10-21,EU-West,TikTok,1811.47,77200,1544
2025-10-21,APAC-North,Google_Search,1351.58,35650,713
2025-10-21,APAC-North,Meta_IG,729.97,29750,595
2025-10-21,APAC-North,TikTok,1783.6,63400,1268
2025-10-22,US-East,Google_Search,1245.15,35750,715
2025-10-22,US-East,Meta_IG,1884.62,145650,2913
2025-10-22,US-East,TikTok,531.95,23850,477
2025-10-22,US-West,Google_Search,1287.01,45500,910
2025-10-22,US-West,Meta_IG,1129.46,34800,696
2025-10-22,US-West,TikTok,631.23,25600,512
2025-10-22,US-Midwest,Google_Search,1210.4,30950,619
2025-10-22,US-Midwest,Meta_IG,1120.29,34850,697
2025-10-22,US-Midwest,TikTok,650.43,40300,806
2025-10-22,EU-West,Google_Search,1812.12,67450,1349
2025-10-22,EU-West,Meta_IG,1087.55,72000,1440
2025-10-22,EU-West,TikTok,1981.26,51500,1030
2025-10-22,APAC-North,Google_Search,1670.32,46550,931
2025-10-22,APAC-North,Meta_IG,665.49,30100,602
2025-10-22,APAC-North,TikTok,1608.99,55800,1116
2025-10-23,US-East,Google_Search,1369.11,112500,2250
2025-10-23,US-East,Meta_IG,1214.61,43350,867
2025-10-23,US-East,TikTok,894.16,67650,1353
2025-10-23,US-West,Google_Search,1218.47,39650,793
2025-10-23,US-West,Meta_IG,1108.74,36700,734
2025-10-23,US-West,TikTok,1018.47,44300,886
2025-10-23,US-Midwest,Google_Search,659.51,28650,573
2025-10-23,US-Midwest,Meta_IG,979.61,28500,570
2025-10-23,US-Midwest,TikTok,836.25,67750,1355
2025-10-23,EU-West,Google_Search,1992.87,56650,1133
2025-10-23,EU-West,Meta_IG,1963.91,77300,1546
2025-10-23,EU-West,TikTok,1413.83,52600,1052
2025-10-23,APAC-North,Google_Search,920.34,43400,868
2025-10-23,APAC-North,Meta_IG,1731.77,142200,2844
2025-10-23,APAC-North,TikTok,1822.98,147200,2944
2025-10-24,US-East,Google_Search,1220.22,85350,1707
2025-10-24,US-East,Meta_IG,1608.55,145150,2903
2025-10-24,US-East,TikTok,1847.91,56500,1130
2025-10-24,US-West,Google_Search,812.82,22500,450
2025-10-24,US-West,Meta_IG,1048.88,81900,1638
2025-10-24,US-West,TikTok,1829.93,82000,1640
2025-10-24,US-Midwest,Google_Search,1416.1,49350,987
2025-10-24,US-Midwest,Meta_IG,502.43,12950,259
2025-10-24,US-Midwest,TikTok,1831.06,99850,1997
2025-10-24,EU-West,Google_Search,740.94,25750,515
2025-10-24,EU-West,Meta_IG,696.24,23000,460
2025-10-24,EU-West,TikTok,1489.59,56000,1120
2025-10-24,APAC-North,Google_Search,563.08,45600,912
2025-10-24,APAC-North,Meta_IG,559.08,14100,282
2025-10-24,APAC-North,TikTok,500.35,25050,501
2025-10-25,US-East,Google_Search,1439.18,61250,1225
2025-10-25,US-East,Meta_IG,1479.23,72850,1457
2025-10-25,US-East,TikTok,820.51,42200,844
2025-10-25,US-West,Google_Search,804.82,27950,559
2025-10-25,US-West,Meta_IG,1698.7,126250,2525
2025-10-25,US-West,TikTok,1229.48,42550,851
2025-10-25,US-Midwest,Google_Search,702.11,64450,1289
2025-10-25,US-Midwest,Meta_IG,1805.14,80700,1614
2025-10-25,US-Midwest,TikTok,1241.77,56650,1133
2025-10-25,EU-West,Google_Search,861.13,42250,845
2025-10-25,EU-West,Meta_IG,1371.54,58750,1175
2025-10-25,EU-West,TikTok,618.9,25650,513
2025-10-25,APAC-North,Google_Search,1638.65,69600,1392
2025-10-25,APAC-North,Meta_IG,1613.47,66400,1328
2025-10-25,APAC-North,TikTok,1506.43,70900,1418
2025-10-26,US-East,Google_Search,1473.01,83400,1668
2025-10-26,US-East,Meta_IG,1021.04,39850,797
2025-10-26,US-East,TikTok,1951.51,94050,1881
2025-10-26,US-West,Google_Search,899.43,29700,594
2025-10-26,US-West,Meta_IG,704.65,55700,1114
2025-10-26,US-West,TikTok,1456.65,73950,1479
2025-10-26,US-Midwest,Google_Search,1133.63,42650,853
2025-10-26,US-Midwest,Meta_IG,754.61,42150,843
2025-10-26,US-Midwest,TikTok,1348.37,44100,882
2025-10-26,EU-West,Google_Search,1265.86,34650,693
2025-10-26,EU-West,Meta_IG,1378.71,70300,1406
2025-10-26,EU-West,TikTok,861.54,23350,467
2025-10-26,APAC-North,Google_Search,940.45,48750,975
2025-10-26,APAC-North,Meta_IG,1303.95,35350,707
2025-10-26,APAC-North,TikTok,672.1,25800,516
2025-10-27,US-East,Google_Search,1345.07,58850,1177
2025-10-27,US-East,Meta_IG,597.69,28600,572
2025-10-27,US-East,TikTok,1497.11,49550,991
2025-10-27,US-West,Google_Search,527.88,13300,266
2025-10-27,US-West,Meta_IG,1138.8,42900,858
2025-10-27,US-West,TikTok,642.94,19000,380
2025-10-27,US-Midwest,Google_Search,1769.92,64550,1291
2025-10-27,US-Midwest,Meta_IG,1580.0,43400,868
2025-10-27,US-Midwest,TikTok,935.79,57500,1150
2025-10-27,EU-West,Google_Search,665.27,19100,382
2025-10-27,EU-West,Meta_IG,1620.99,84350,1687
2025-10-27,EU-West,TikTok,1069.41,27150,543
